item_id	name	desc_id	plural	autosell	description	image_src
397	yakskin pants	409987469	"pairs of yakskin pants
"	142	todo: description	todo: image_src
398	hippopotamus pants	779249570	"pairs of hippopotamus pants
"	141	todo: description	todo: image_src
399	eXtreme mittens	143188181	"pairs of eXtreme mittens
"	105	todo: description	todo: image_src
400	handful of drink tickets	414545502	"hands full of drink tickets
"	90	todo: description	todo: image_src
401	Knob Kitchen grab-bag	380197839		"90
"	todo: description	todo: image_src
402	swashbuckling pants	286196378	"pairs of swashbuckling pants
"	90	todo: description	todo: image_src
403	stuffed shoulder parrot	791955938		"90
"	todo: description	todo: image_src
404	acoustic guitarrr	192841141		"105
"	todo: description	todo: image_src
405	sunken chest	430113055		"48
"	todo: description	todo: image_src
406	pirate pelvis	165444668	"pirate pelvises
"	44	todo: description	todo: image_src
407	pirate skull	511553083		"58
"	todo: description	todo: image_src
408	spooky pirate skeleton	530387695		"130
"	todo: description	todo: image_src
409	vial of patchouli oil	398925440	"vials of patchouli oil
"	38	todo: description	todo: image_src
410	sk8board	500804259		"80
"	todo: description	todo: image_src
411	Jolly Roger charrrm	639174840		"50
"	todo: description	todo: image_src
412	barrrnacle	149590413		"48
"	todo: description	todo: image_src
413	Jolly Roger charrrm bracelet	179192700		"80
"	todo: description	todo: image_src
414	crowbarrr	359712611		"95
"	todo: description	todo: image_src
415	leotarrrd	984941146		"100
"	todo: description	todo: image_src
416	safarrri hat	915759234		"100
"	todo: description	todo: image_src
417	henna tattoo	743257699		"38
"	todo: description	todo: image_src
418	Ferrigno's Elixir of Power	874426340	"Ferrigno's Elixirs of Power
"	36	todo: description	todo: image_src
419	serum of sarcasm	868319444	"serums of sarcasm
"	36	todo: description	todo: image_src
420	tomato juice of powerful power	811452475	"tomato juices of powerful power
"	36	todo: description	todo: image_src
421	philter of phorce	424855998	"philters of phorce
"	36	todo: description	todo: image_src
422	potion of potency	310425984	"potions of potency
"	36	todo: description	todo: image_src
423	cordial of concentration	733027305	"cordials of concentration
"	36	todo: description	todo: image_src
424	ointment of the occult	751589445	"ointments of the occult
"	36	todo: description	todo: image_src
425	oil of expertise	536224886	"oils of expertise
"	36	todo: description	todo: image_src
426	potion of temporary gr8tness	202508725	"potions of temporary gr8tness
"	36	todo: description	todo: image_src
427	box	670936993	"boxen
"	19	todo: description	todo: image_src
428	nothing-in-the-box	736598885	"nothings-in-the-box
"	26	todo: description	todo: image_src
429	beanbag chair	605678154		"48
"	todo: description	todo: image_src
430	acid-squirting flower	265830726		"60
"	todo: description	todo: image_src
431	clown shoes	441093570	"pairs of clown shoes
"	60	todo: description	todo: image_src
432	bloody clown pants	338249118	"pairs of bloody clown pants
"	60	todo: description	todo: image_src
433	long skinny balloon	253886236		"22
"	todo: description	todo: image_src
434	balloon helmet	406449839		"60
"	todo: description	todo: image_src
435	balloon sword	856145902		"60
"	todo: description	todo: image_src
436	balloon monkey	370126542		"67
"	todo: description	todo: image_src
437	chef skull	482820138		"71
"	todo: description	todo: image_src
438	chef-in-the-box	716787882	"chefs-in-the-box
"	140	todo: description	todo: image_src
439	bartender skull	568182233		"81
"	todo: description	todo: image_src
440	bartender-in-the-box	328537111	"bartenders-in-the-box
"	140	todo: description	todo: image_src
441	chef-skull-in-the-box	702701816	"chef-skulls-in-the-box
"	0	todo: description	todo: image_src
442	bartender-skull-in-the-box	539636584	"bartender-skulls-in-the-box
"	0	todo: description	todo: image_src
443	beer lens	406146954	"beer lenses
"	31	todo: description	todo: image_src
444	beer goggles	466168415	"pairs of beer goggles
"	57	todo: description	todo: image_src
445	box-in-the-box	511220204	"boxes-in-the-box
"	38	todo: description	todo: image_src
446	nothing-in-the-box-in-the-box	117944722	"nothings-in-the-box-in-the-box
"	41	todo: description	todo: image_src
447	box-in-the-box-in-the-box	617590920	"boxes-in-the-box-in-the-box
"	54	todo: description	todo: image_src
448	foolscap fool's cap	559287877		"45
"	todo: description	todo: image_src
449	big red clown nose	979704378		"25
"	todo: description	todo: image_src
450	pretentious paintbrush	177231839		"0
"	todo: description	todo: image_src
451	pretentious palette	816440892		"0
"	todo: description	todo: image_src
452	disease	482996145		"22
"	todo: description	todo: image_src
453	sober pill	160349311		"0
"	todo: description	todo: image_src
454	rusty screwdriver	539522756		"0
"	todo: description	todo: image_src
455	jumbo olive	235938666		"60
"	todo: description	todo: image_src
456	dry martini	617674347		"90
"	todo: description	todo: image_src
457	ye olde golde frontes	455873524	"sets of ye olde golde frontes
"	750	todo: description	todo: image_src
458	continuum transfunctioner	488592577		"0
"	todo: description	todo: image_src
459	white pixel	603807622		"25
"	todo: description	todo: image_src
460	black pixel	942103274		"25
"	todo: description	todo: image_src
461	red pixel	535888877		"25
"	todo: description	todo: image_src
462	green pixel	344843384		"25
"	todo: description	todo: image_src
463	blue pixel	131737753		"25
"	todo: description	todo: image_src
464	red pixel potion	968682404		"50
"	todo: description	todo: image_src
465	blue pixel potion	619523877		"50
"	todo: description	todo: image_src
466	green pixel potion	809354660		"50
"	todo: description	todo: image_src
467	purple pixel pie	334196995		"50
"	todo: description	todo: image_src
468	ruby W	433075288		"33
"	todo: description	todo: image_src
469	wussiness potion	319727419		"28
"	todo: description	todo: image_src
470	Imp Ale	770704644		"25
"	todo: description	todo: image_src
471	hot wing	642177415		"32
"	todo: description	todo: image_src
472	diamond-studded cane	548835025		"95
"	todo: description	todo: image_src
473	flaming crutch	792747348	"flaming crutches
"	65	todo: description	todo: image_src
474	cast	150615628		"32
"	todo: description	todo: image_src
475	leather mask	541317067		"65
"	todo: description	todo: image_src
476	hellion cube	513742470		"37
"	todo: description	todo: image_src
477	infernal insoles	957867410	"pairs of infernal insoles
"	65	todo: description	todo: image_src
478	evil golden arch	374106144	"evil golden arches
"	38	todo: description	todo: image_src
479	dodecagram	150248645		"0
"	todo: description	todo: image_src
480	box of birthday candles	455935752		"0
"	todo: description	todo: image_src
481	eldritch butterknife	294854152		"0
"	todo: description	todo: image_src
482	Mr. Container	969408234		"0
"	todo: description	todo: image_src
483	Newbiesport&trade; backpack	521931231		"0
"	todo: description	todo: image_src
484	hemp backpack	478166706		"0
"	todo: description	todo: image_src
485	snakehead charrrm	997590293		"0
"	todo: description	todo: image_src
486	Talisman o' Namsilat	898684465	"Talismen o' Namsilat
"	0	todo: description	todo: image_src
487	arrrgyle socks	346364457	"pairs of arrrgyle socks
"	48	todo: description	todo: image_src
488	guitar pick	376472670		"25
"	todo: description	todo: image_src
489	drab sonata	656965977		"155
"	todo: description	todo: image_src
490	mesh cap	265738225		"135
"	todo: description	todo: image_src
491	enormous belt buckle	966282326		"125
"	todo: description	todo: image_src
492	leather chaps	300180264	"pairs of leather chaps
"	135	todo: description	todo: image_src
493	ketchup hound	145422886		"120
"	todo: description	todo: image_src
494	batblade	632654221		"115
"	todo: description	todo: image_src
495	catgut	364113173		"44
"	todo: description	todo: image_src
496	cat appendix	768320436	"cat appendices
"	47	todo: description	todo: image_src
497	gnatwing	355905324		"118
"	todo: description	todo: image_src
498	papaya	623700077		"32
"	todo: description	todo: image_src
499	denim axe	875981230		"225
"	todo: description	todo: image_src
500	Elf Farm Raffle ticket	422585008		"48
"	todo: description	todo: image_src
501	Elfin shortbread	555913812		"49
"	todo: description	todo: image_src
502	pagoda plans	860336723		"0
"	todo: description	todo: image_src
503	skewered cat appendix	847196738	"skewered cat appendices
"	81	todo: description	todo: image_src
504	evil golden arches	343439352	"pairs of evil golden arches
"	68	todo: description	todo: image_src
505	gnatwing earring	535404782		"107
"	todo: description	todo: image_src
506	Hell broth	981399515	"bowls of Hell broth
"	38	todo: description	todo: image_src
507	heavy metal thunderrr guitarrr	613843741		"125
"	todo: description	todo: image_src
508	heavy metal sonata	116717847		"94
"	todo: description	todo: image_src
509	Hey Deze nuts	469912381		"0
"	todo: description	todo: image_src
510	Boris's key lime	256179265		"98
"	todo: description	todo: image_src
511	Jarlsberg's key lime	968182582		"98
"	todo: description	todo: image_src
512	Sneaky Pete's key lime	526869219		"98
"	todo: description	todo: image_src
513	Boris's key lime pie	251638860		"123
"	todo: description	todo: image_src
514	Jarlsberg's key lime pie	950237356		"123
"	todo: description	todo: image_src
515	Sneaky Pete's key lime pie	929166533		"123
"	todo: description	todo: image_src
516	Hey Deze map	515580669		"0
"	todo: description	todo: image_src
517	bejeweled accordion strap	186323285		"1000
"	todo: description	todo: image_src
518	magical mystery juice	400545756		"50
"	todo: description	todo: image_src
519	moxie magnet	582822524		"1500
"	todo: description	todo: image_src
520	strange leaflet	787599360		"0
"	todo: description	todo: image_src
521	kickback cookbook	288628936		"2000
"	todo: description	todo: image_src
522	one-winged stab bat	912976257		"140
"	todo: description	todo: image_src
523	rewinged stab bat	587179830		"148
"	todo: description	todo: image_src
524	papaya sling	537404035		"57
"	todo: description	todo: image_src
525	grue egg	901443551		"0
"	todo: description	todo: image_src
526	Frobozz Real-Estate Company Instant House (TM)	538314813		"0
"	todo: description	todo: image_src
527	volleyball	630554300		"25
"	todo: description	todo: image_src
528	blood-faced volleyball	952613923		"45
"	todo: description	todo: image_src
529	fertilized ghuol egg	266108177		"19
"	todo: description	todo: image_src
530	spray paint	821779253	"cans of spray paint
"	25	todo: description	todo: image_src
531	special sauce glove	368427432		"2500
"	todo: description	todo: image_src
532	ladle of mystery	804245262	"ladles of mystery
"	1500	todo: description	todo: image_src
533	Gnollish toolbox	885780882	"Gnollish toolboxes
"	23	todo: description	todo: image_src
534	abridged dictionary	736466170	"abridged dictionaries
"	0	todo: description	todo: image_src
535	bridge	332282738		"0
"	todo: description	todo: image_src
536	dictionary	797950903	"dictionaries
"	0	todo: description	todo: image_src
537	pr0n legs	642200980	"sets of pr0n legs
"	52	todo: description	todo: image_src
538	f3d0r4	624614726	"f3d0r45
"	130	todo: description	todo: image_src
539	lowercase N	281859974		"51
"	todo: description	todo: image_src
540	Tasty Fun Good rice candy	122301916	"Tasty Fun Good rice candies
"	54	todo: description	todo: image_src
541	draggin' ball hat	703557673		"120
"	todo: description	todo: image_src
542	1337 7r0uZ0RZ	141975542	"p41r5 0f 1337 7r0uZ0RZ
"	130	todo: description	todo: image_src
543	Trollhouse cookies	712518250	"stacks of Trollhouse cookies
"	58	todo: description	todo: image_src
544	flaming talons	977754546	"sets of flaming talons
"	100	todo: description	todo: image_src
545	Spam Witch sammich	472557052	"Spam Witch sammiches
"	58	todo: description	todo: image_src
546	meat vortex	623462590	"meat vortices
"	57	todo: description	todo: image_src
547	334 scroll	884983980		"51
"	todo: description	todo: image_src
548	668 scroll	961466781		"87
"	todo: description	todo: image_src
549	30669 scroll	946548439		"55
"	todo: description	todo: image_src
550	33398 scroll	779856814		"57
"	todo: description	todo: image_src
551	64067 scroll	271729625		"101
"	todo: description	todo: image_src
552	64735 scroll	606763046		"0
"	todo: description	todo: image_src
553	31337 scroll	274168389		"0
"	todo: description	todo: image_src
554	pr0n cocktail	914961373		"144
"	todo: description	todo: image_src
555	drywall axe	875531094		"155
"	todo: description	todo: image_src
556	Pine-Fresh air freshener	621937282		"60
"	todo: description	todo: image_src
557	whiskey and cola	356287876	"whiskeys and cola
"	74	todo: description	todo: image_src
558	papaya taco	825295412		"64
"	todo: description	todo: image_src
559	razor-sharp can lid	234555940		"5
"	todo: description	todo: image_src
560	stalk of asparagus	629782245	"stalks of asparagus
"	31	todo: description	todo: image_src
561	pregnant mushroom	765818337		"19
"	todo: description	todo: image_src
